Symbol	Liver_d16_Cyt49	Liver_d5_Cyt49	Liver_d8_Cyt49	Panc_d12_Cyt49	Panc_d5_Cyt49	Panc_d8_Cyt49	ESC_Cyt49
LOC642469	117.8070912	124.5375043	122.5376365	114.5942016	125.1045535	112.1071124	116.7072193
LOC642471	102.9602957	103.9274645	103.7729369	111.8700763	104.5103783	98.84451234	104.7433806
LOC642473	97.28364946	96.41456981	93.29670039	100.4046134	91.18723547	94.07655485	94.30196208
LOC642475	101.6425493	96.22346197	94.09450215	104.503553	101.2068355	95.23351018	96.08776372
LOC642477	116.8276125	110.7860324	114.0035243	110.8150336	104.3506542	104.5481841	115.4765531
LOC642480	100.2945991	93.29227735	96.51738633	100.8885221	88.91607133	102.7478103	96.74532031
LOC642486	116.3302681	120.6290252	114.8008024	112.21539	114.2214121	114.3046126	116.7116699
LOC642489	1592.812101	1847.320383	1751.601669	2375.675291	2126.540221	2346.150272	1830.818998
LOC642490	104.8727273	113.8576706	109.573258	112.4503645	113.2216641	111.046324	109.1764269
LOC642497	91.6086553	98.79169985	90.98922275	90.33604661	91.05755374	92.0209065	91.36372361
LOC642502	259.298022	269.2324736	207.3514361	239.536756	236.6431122	269.2703031	261.3345121
LOC642503	118.003743	125.4473747	120.6964057	115.2953162	122.7048979	116.7181244	117.8214407
LOC642504	93.97054272	99.90409225	101.3077864	93.34297984	93.57306342	89.66344201	92.9452265
LOC642505	98.53524455	106.7306331	99.41265734	100.7719856	99.80155267	110.6627583	97.99519058
LOC642506	100.4854604	93.72209705	96.98773619	96.11727172	98.60715227	93.74570911	94.65787833
LOC642509	99.72639534	96.96927405	91.41827222	96.84499824	92.86127036	92.27035974	94.43750133
LOC642513	149.2932748	178.3032205	157.7584761	154.6699463	157.2455558	133.5606558	174.7278116
LOC642514	122.2490948	124.4806611	119.4704995	115.5401332	113.4272487	119.7214312	113.9320091
LOC642515	103.0440568	103.6246001	104.0289854	104.130676	102.3565777	107.3872535	107.1581776
LOC642516	102.7709419	100.5940145	103.3210521	101.4583237	103.6935065	103.4514574	99.04158913
LOC642520	109.6372708	116.477815	113.302709	113.8294124	106.387303	111.2248168	112.627151
LOC642521	93.15761008	90.3580552	100.180327	93.71340356	94.18774552	92.92150886	97.07664098
LOC642527	94.43917901	94.78834839	97.54876352	96.63215312	94.69671063	98.78529327	93.95112734
LOC642528	115.3883318	115.6592422	111.8959029	114.0983571	115.1313349	111.4400164	110.7771445
LOC642530	102.7219841	114.3764105	103.7456716	110.6988284	106.3269153	103.055095	109.756622
LOC642536	95.55425582	101.8452795	96.34418785	100.7463442	101.5939767	97.06925464	101.2009076
LOC642537	97.11980021	95.16408803	97.49562591	96.35607661	96.18966168	93.14318721	96.16688699
LOC642538	108.7557376	99.57005239	94.17587578	105.9856128	102.1922485	106.1693435	99.45240656
LOC642539	102.0668184	95.03241843	103.2186056	101.1951929	99.47612481	103.0907487	100.2824021
LOC642546	117.8876189	107.9314236	112.8567255	104.4912511	120.9985215	104.880889	106.9099899
LOC642548	123.3693423	150.3730661	127.0761819	122.8810506	136.7915786	133.0818072	133.261034
LOC642550	97.48496385	93.18875085	96.1109528	92.76849018	91.57917728	92.9874846	95.15239377
LOC642553	108.4200568	117.988851	118.3419968	114.3088356	111.9472853	114.8763483	115.0264837
LOC642558	96.44406344	93.71772448	93.98315006	94.09708135	95.2015249	101.8820589	94.73605917
LOC642559	125.9349264	186.984258	127.3889908	119.8120841	154.1658901	116.8222988	11161.40784
LOC642561	88.52986244	92.25981318	94.82792139	96.60567372	98.8290708	96.06939886	94.22085808
LOC642563	99.06065124	96.94559412	96.96641294	100.392873	98.86268247	96.90034074	101.7967561
LOC642564	94.10918338	93.37223136	94.20482619	97.00534286	92.28498525	93.55843305	92.11762348
LOC642566	89.14958964	93.3982624	90.27751381	92.19783548	88.30374736	95.32727931	94.60186402
LOC642567	245.700816	230.4247881	233.3738407	229.1651185	269.2160621	221.8459672	219.3590628
LOC642568	99.19301494	96.99765107	99.69683954	97.3830123	96.50421452	94.58427407	98.78919551
LOC642570	136.5150716	205.2863614	138.3875347	124.4083318	238.2167553	125.4617918	181.1589705
LOC642571	97.13406928	96.11717071	90.9630856	92.01230593	95.59334472	94.58209674	92.1611669
LOC642573	100.6426211	96.86917758	100.3185082	107.6250668	99.51844538	98.61146185	100.8813685
LOC642574	99.44443127	106.4262659	103.2446397	99.04848393	98.82093514	98.09067213	96.91349669
LOC642576	104.4195836	113.1372552	113.1724843	106.8147564	120.2324263	109.3665119	107.2279534
LOC642578	98.09277127	100.4336536	94.7834917	99.09427474	98.54085585	100.9402302	98.23801858
LOC642580	124.7468915	107.4955562	130.9744146	95.80560433	103.9401452	99.09598806	102.4240591
LOC642583	92.1002756	92.77358885	89.94843337	89.59462865	93.28123815	91.51082916	95.93539717
LOC642585	127.3882003	121.3915941	134.5414036	116.6086187	129.1267872	114.5767159	120.9911944
LOC642587	97.09623737	101.5119194	93.04079649	94.04647839	91.22865321	96.6117235	94.06969868
LOC642588	93.73193098	94.97950911	91.10118066	91.55392192	94.94763135	91.91456202	94.92130129
LOC642590	1773.858753	3106.793342	2193.778995	2093.675806	3224.378968	1577.374925	3467.876054
LOC642591	97.66673796	101.0684675	95.74350058	93.47350138	93.33659319	92.13974496	95.81502287
LOC642592	99.40882017	106.5193457	99.88935393	94.91786348	99.83780809	96.75049917	95.11481179
LOC642594	106.1840749	106.7446834	102.8480109	95.01707546	100.5683625	95.49334559	98.47517641
LOC642595	111.9536514	102.398107	110.5402588	98.27286241	106.9652917	106.4239509	106.4984687
LOC642597	97.18426623	103.7442264	100.5863153	102.540028	98.19915466	103.5013409	102.7532319
LOC642602	103.2446227	95.90627822	99.80088542	100.9020368	101.2510949	98.3121666	103.7582754
LOC642606	97.38387609	97.1201317	92.10505295	93.1475516	98.5045257	95.59105655	98.32073973
LOC642607	103.2127823	102.8596383	111.8606756	97.01604502	104.5677145	99.33968801	101.7397124
LOC642608	87.86534188	100.0002726	101.3391449	91.85764862	93.00016763	91.88443301	92.8087094
LOC642611	95.13418857	96.63490029	99.60923101	93.16414422	89.8104262	93.60005246	94.05497359
LOC642615	120.6609634	125.5422919	110.4108488	113.193489	109.9874809	116.9574488	122.1216531
LOC642616	103.2261267	113.5083582	108.719314	108.2886238	108.5630698	101.602253	106.1299222
LOC642617	93.63590494	95.76281507	95.40146573	95.89951618	97.69871446	95.3321781	98.16719922
LOC642620	98.10205574	96.05033583	97.44535583	96.47180208	93.40181173	99.08195699	94.19017319
LOC642621	103.6081292	100.124564	102.5032028	104.4542143	103.5846568	102.0732073	106.6498401
LOC642622	102.0627059	107.0633329	106.4683615	106.4239226	99.52034452	99.83875191	97.07726442
LOC642623	98.76989385	98.67552173	91.73919565	97.50609267	92.67704871	93.07108175	95.94088485
LOC642624	92.79996737	102.1371922	92.47399785	94.15448109	101.9387896	92.19375326	96.84656519
LOC642626	91.73216173	93.2683869	93.31908059	90.15661727	90.33145722	88.4982913	92.99208919
LOC642628	99.73433866	94.53779919	99.28853896	90.62511673	87.81492044	99.37809851	95.13432364
LOC642629	96.32557547	100.9996994	96.9452344	96.46262419	92.16626596	90.67897439	93.27017451
LOC642633	96.84304523	107.3659496	96.85806841	99.99373825	94.17910011	98.55460443	97.5822011
LOC642635	127.3699481	109.4559695	130.3528117	100.0331825	108.9843634	98.77294097	101.127223
LOC642636	115.9179088	112.7982139	115.1949485	107.5460561	119.3005389	113.6316649	111.7509486
LOC642637	97.02307226	92.57499834	96.27191601	93.6348642	95.64337159	92.55269181	95.52348026
LOC642639	104.6274045	115.8880914	105.9672733	103.8152354	109.7309891	99.0535811	105.3785477
LOC642644	113.9650887	103.451099	110.0585836	101.3772387	100.8696968	105.2139263	103.5319946
LOC642645	99.09914698	104.4411962	99.49595762	93.22797196	96.24351318	103.0370828	98.17944783
LOC642646	109.4901654	115.5801661	117.3728508	113.8193907	114.7792304	116.1447126	117.2593697
LOC642648	139.4613101	110.4716098	132.7733811	120.1803381	107.7315139	116.8660189	116.5242432
LOC642650	101.9297423	106.626247	101.9929315	101.9130049	99.12760668	109.1439151	101.5467541
LOC642653	102.2703958	101.6682921	96.54498408	101.3740849	99.60016482	101.0466413	103.5836568
LOC642655	118.0604195	105.8620518	99.09583042	105.3597495	102.9180849	98.51663356	97.35562977
LOC642656	112.4388181	99.834168	95.66308204	88.89156949	94.59148442	94.43672294	95.99365262
LOC642659	95.91822089	99.01983169	95.1987962	98.55449164	94.35421637	95.01938014	93.02323772
LOC642660	106.2395229	106.5137736	110.6079759	98.92912768	103.5976927	101.6228953	107.1450607
LOC642661	140.2091047	144.6672099	137.2608007	125.8767204	144.7378314	126.985371	195.5817605
LOC642662	97.63637372	92.52960706	97.39302494	100.9158524	96.72287374	91.80315685	94.29985009
LOC642666	104.149117	101.9111219	102.124492	103.0983854	96.78419234	100.1386703	99.91362751
LOC642669	98.43359942	98.69849598	94.64698065	92.01710829	94.10200437	93.79213403	94.71660684
LOC642671	92.93660092	90.42402237	91.02225176	89.80460082	91.79213493	91.3286849	97.44997532
LOC642672	104.6978222	106.4644972	104.8083523	109.5534821	101.6441517	107.6779969	110.5557484
LOC642673	102.7108203	102.0963676	100.1157999	101.689458	104.9473981	96.35966396	97.21018451
LOC642675	98.94138484	99.88195897	101.0534423	103.6123603	98.95758888	99.04443082	102.010661
LOC642677	103.0782413	104.5109336	98.73988436	101.8354334	98.98133112	103.903647	107.4728813
LOC642678	148.3180736	141.198264	157.8226287	140.3642829	132.233901	141.1721132	134.1914288
LOC642680	97.22386591	101.0303824	94.23087317	100.312928	93.28552583	100.2296732	97.24052984
LOC642681	94.47366568	95.38584972	98.02139895	94.02018837	100.8425749	94.69559506	90.01020267
LOC642684	109.7621111	103.1196092	103.3059962	107.2656629	98.01914838	108.2989112	101.4557001
LOC642685	101.9282176	101.7967615	102.183708	102.4621927	103.4844145	97.46844051	101.2258559
LOC642688	95.28067244	105.3704709	91.39125345	91.28078401	94.31192255	98.14276022	96.94582949
LOC642691	128.3985544	111.6724479	126.2980134	139.6989703	124.2762981	122.7662629	124.4516173
LOC642692	107.8434027	115.4724298	108.4073158	117.5190449	113.8547462	107.564637	115.9696172
LOC642693	89.71751684	94.45504118	96.05930831	94.38794842	91.19739745	98.59860828	93.40505465
LOC642698	94.35770632	97.70874745	96.33109743	92.4183866	95.16606892	91.3393668	93.76614709
LOC642701	99.93024014	100.5851112	93.90034098	96.27044331	95.67279014	106.6839668	95.82679509
LOC642702	101.6364093	106.1923529	99.04011253	98.28476698	105.7672653	106.006905	103.4560915
LOC642707	102.4221943	110.9366013	103.4333262	105.9828602	108.1639758	110.4450395	107.6580122
LOC642711	87.87970137	93.54698576	87.56752592	90.06772127	93.14039579	86.99740986	92.45430525
LOC642712	115.1050798	113.6407068	103.6043249	104.6072498	101.4438047	112.6994523	104.7855608
LOC642714	108.5035921	108.5538872	112.7220537	103.8205137	107.3046934	106.0260952	107.9125561
LOC642716	95.68741012	98.94063143	102.0143768	95.13837653	93.91374198	100.2326003	94.33174178
LOC642718	94.02257324	101.0164104	90.48512286	96.023932	95.18717247	95.49955208	95.5122189
LOC642720	90.60528925	89.91166294	89.01817173	88.70868934	91.59247931	92.23120533	90.25136255
LOC642726	120.7875766	126.6709731	128.8215377	122.6789882	125.6338036	119.8483	128.0979159
LOC642730	92.09729888	97.37828075	98.27405457	89.8985301	95.27450565	94.67969078	100.6642277
LOC642731	106.0193371	96.64151958	103.8892461	105.5565367	95.35575173	101.6724599	99.36597756
LOC642732	117.3055263	117.053523	112.8015321	126.9350684	114.1154225	126.524711	121.9148034
LOC642733	96.79038369	93.74674575	100.7209544	94.56240552	95.61180369	92.85476636	94.60791825
LOC642736	100.7689339	95.79063471	99.77866006	91.86749129	98.52681138	99.85834014	99.16673991
LOC642738	206.9131521	245.1481468	199.5929216	181.7779393	308.5973546	189.68707	194.6760526
LOC642740	115.1630036	108.9531381	112.4834842	111.1759467	106.9278651	108.9445781	111.3275749
LOC642741	14443.79233	13208.42058	12927.44357	14301.43151	13307.46306	12985.44454	13013.21702
LOC642743	98.46269667	94.10173364	93.85823314	98.24659064	95.05006182	92.27308662	96.69955531
LOC642744	107.0716625	96.97961572	100.9365161	102.7048643	103.0814547	97.38010176	97.02318826
LOC642749	111.8350155	106.2824381	114.7020423	110.6348921	115.8792942	116.82113	115.1059084
LOC642751	98.38112439	101.5447953	96.03572557	96.61583276	98.02200835	100.9342623	100.7635629
LOC642755	1481.918547	1293.498815	1304.622433	1391.292072	1424.762129	1223.067806	1367.355678
LOC642756	120.0129672	118.4457833	113.762298	117.2877219	113.931722	110.1008422	115.0748581
LOC642757	93.4548752	97.52376584	96.0951479	92.5080901	95.88043656	97.17263833	98.67831231
LOC642759	109.1897189	97.08965894	111.81728	101.1460711	111.6212884	117.7464606	106.4491413
LOC642761	95.46355401	100.4964947	94.30101735	97.59168267	92.30979147	93.30365311	95.87085479
LOC642762	106.4647317	109.9810961	100.7067809	101.4245685	104.3909286	105.4595564	105.1089058
LOC642765	111.37664	115.4806277	107.2309552	114.4333911	107.9591637	113.0877324	120.1078432
LOC642767	88.53106203	95.05743852	93.82607005	93.92625414	100.7464249	97.68537628	97.83202598
LOC642769	115.6439901	119.1001497	117.4630875	123.8043325	127.9334758	118.8672302	119.9427642
LOC642771	127.6720813	125.2168025	142.7823741	148.7276211	151.1072236	128.4861911	135.1137092
LOC642772	113.2839858	125.5195629	105.6012199	114.0897713	112.7688427	109.2143367	110.3852441
LOC642773	117.7363413	117.7915564	129.2712212	125.2230753	123.7139334	113.4821315	131.5628344
LOC642775	103.0861626	98.85798152	92.27371359	103.6956176	90.84280964	96.16314568	96.04928577
LOC642776	107.7186754	105.8640301	101.5673106	109.9108826	104.6413926	102.3352317	105.9343662
LOC642778	102.9278186	95.66154408	99.67225285	100.2776433	97.67656788	102.1622447	98.10428227
LOC642780	109.545738	113.5812761	110.6191639	111.9828744	109.967412	109.0486581	111.8662389
LOC642781	98.69099324	101.6792549	98.3716839	97.30045167	97.70689009	105.3292434	97.12496822
LOC642782	100.6705911	103.7690682	104.243518	101.394023	100.0510358	103.9860558	102.881978
LOC642784	144.07829	191.8416756	147.2944721	139.4741754	185.7336772	139.1151991	220.8402893
LOC642785	91.29884148	98.29680503	97.36431377	93.19890943	91.33583266	94.71406199	91.48534044
LOC642787	119.8691928	119.0904328	123.3394153	122.9435434	121.9193334	126.0965385	127.383872
LOC642788	107.2459499	113.3478052	99.8588302	105.3725153	109.3784654	108.0185326	111.9090859
LOC642795	102.9126813	102.3671857	100.149259	106.3464611	103.2960946	107.9941133	101.928396
LOC642797	94.14098906	97.31631423	101.0336283	93.35097165	96.00922999	96.82187044	96.4976019
LOC642799	102.9738878	101.2280741	95.32469673	96.34466161	98.802304	99.44932208	96.20902428
LOC642804	101.9503472	103.063354	108.5403793	107.1264567	115.9523199	107.7661387	107.1965377
LOC642808	97.65283954	93.29309726	99.6917768	95.17579063	100.0918266	100.8745291	97.02556855
LOC642809	116.5166291	126.8472464	117.1925748	112.0496934	121.5451137	109.9552861	129.1363841
LOC642812	126.2180142	140.2791701	129.6091202	136.5412057	147.8279826	130.9934229	143.4916536
LOC642815	142.6084889	130.3861612	135.4866244	137.4228122	134.9239084	132.7593344	139.6237659
LOC642816	100.0806918	104.4976345	96.59656277	97.7181079	100.1068657	101.3558335	100.2511583
LOC642817	4626.433367	6477.087832	5793.311508	5462.154296	8123.181303	5646.401686	6648.689028
LOC642819	100.1569602	101.0698074	95.99742012	99.82451644	97.0389714	100.5970523	101.4645164
LOC642820	98.5040482	110.8330885	102.6527197	109.6569922	103.4384835	106.8291697	114.5406396
LOC642821	100.7539182	104.0270781	102.3894463	103.7513739	98.37154217	111.8244091	99.25672844
LOC642826	103.9301327	98.37045297	105.6395725	107.9576482	103.1983925	112.2664443	104.8339011
LOC642828	3168.204095	3310.506097	3041.092441	2972.861772	3943.646819	4142.045831	2062.323916
LOC642830	96.91892814	98.68021462	87.01232087	93.94166386	91.98236744	91.86082506	96.74731499
LOC642832	95.5473212	94.09798607	90.61589369	94.15308331	99.03805304	95.0283463	93.13186731
LOC642833	116.7623778	118.7950554	115.6276034	113.795566	110.2996636	109.574086	121.2931364
LOC642834	95.98478679	97.23804366	89.10692113	92.85325888	93.56702452	91.42628866	92.86766586
LOC642838	133.2282797	135.3412824	128.5066976	132.9993068	130.1155153	119.7100126	138.8596838
LOC642843	100.446279	114.8332608	109.3184477	100.2792863	119.8714754	106.7907594	105.9645921
LOC642846	99.75657246	103.4270152	95.42996536	93.13508084	96.71780014	100.5086054	96.22183198
LOC642849	98.82393666	96.12970041	98.25633423	98.77574537	104.4764204	101.3832129	101.8861249
LOC642851	100.1558787	107.2306203	91.69892171	96.26715569	90.71620786	92.2164133	96.59729928
LOC642852	167.6009728	191.72413	219.3246431	159.3564696	181.8922006	189.8565026	369.0599674
LOC642853	96.05684854	106.414961	101.280165	107.9076797	115.301149	107.3107525	103.1902629
LOC642855	116.8479519	115.2045271	118.4915317	110.3479596	123.0301873	110.7491128	114.4670609
LOC642856	108.3767906	98.49526853	104.7556991	103.4948035	112.1867779	117.4284877	104.9590223
LOC642859	103.2445253	102.797918	109.217338	107.9253422	105.4616203	109.6692488	103.9217037
LOC642861	91.03310455	98.95016899	87.12374569	89.99814006	93.95900703	91.60353638	101.0362983
LOC642863	98.01250976	99.61518225	99.4576917	100.7394402	96.83567655	94.44682957	92.88978283
LOC642864	109.7839058	105.7002516	111.4535894	100.5145449	104.1004379	99.07371573	102.2889867
LOC642866	94.39851353	105.1149628	105.0538972	93.3036348	103.1139988	93.43012459	95.70771142
LOC642867	95.52074513	93.9929383	93.22499558	95.27972941	96.37665754	95.3068436	94.65413446
LOC642869	107.9385021	138.9901791	115.1002851	110.0544449	127.2491024	106.7160043	157.2575227
LOC642879	94.99730157	102.8958879	90.95944394	97.52172432	96.74892609	103.9558162	97.60968181
LOC642883	91.35229377	95.60888669	92.06213831	92.54994753	92.75068369	88.78515742	97.00097848
LOC642888	103.6939313	100.4708163	92.04585734	97.96991058	98.1350924	94.94602847	95.6242798
LOC642889	107.2738946	109.2600022	109.2374675	116.0059059	109.9383204	118.8261512	110.2566563
